feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.19699105415100276,1.2177331470003299
MCH,0.188091175127119,1.2069435535650768
HBA2,-0.004671767375982558,0.995339128355181
HBF,-0.048379593414376164,0.9527720524292994
