feature,standardized_coefficient,odds_ratio_per_sd
MCV,0.22877514397230325,1.2570593498568623
MCH,0.21715627988227243,1.2425382706997128
HBA2,-0.005289133832931046,0.9947248290074633
HBF,-0.06247062048502198,0.9394406627190592
