algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR05_neg,soft_violation_LR05
xgboost:single_LR05,0.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7688984881209503,0.7315704140553149,0.3452229299363057,0.6791979949874687,0.783942833123161,0.4577702702702703,0.34098166820689346,0.10336912675655044,1865,514,128,271,0.176466839134463,0.7895953629344483,0.4112856354938421,-0.16055807277262055,0.9450566056771348,0.03959683225341973,110,0.03959683225341973,500,750.0,0.6442589094364617,0.6442589094364617,0.6442589094364617,500,0.3224092053406656,0.22,110,0.6442589094364617
xgboost:single_LR05,0.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7915766738660908,0.7281239037063023,0.3695652173913043,0.6390977443609023,0.8171500630517023,0.46831955922865015,0.32783613300787867,0.09776640131015564,1944,435,144,255,0.176466839134463,0.8027730107108881,0.4682172562859919,0.09362643509448579,1.0510456494183482,0.04463642908567315,124,0.04463642908567315,451,676.5,0.6559312878666725,0.6559312878666725,0.6559312878666724,451,0.30693870430554454,0.2749445676274945,124,0.6559312878666724
xgboost:single_LR05,0.1,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7253419726421886,0.7290846915523361,0.30842105263157893,0.7343358395989975,0.7238335435056746,0.43439584877687176,0.34483826644645477,0.10511244710235247,1722,657,106,293,0.16165613861845457,0.7883401231114777,0.40778691126106514,-0.37688527549670714,0.8733638897435205,0.003959683225341973,11,0.003959683225341973,500,750.0,0.5638259011221392,0.5638259011221392,0.5638259011221392,500,0.24510024573337827,0.022,11,0.5638259011221392
xgboost:single_LR05,0.1,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7437005039596832,0.7241590735982453,0.31990794016110474,0.6967418546365914,0.7515762925598991,0.4384858044164038,0.3280583048252867,0.09785984297157739,1788,591,121,278,0.16165613861845457,0.8041035754581914,0.471720741781584,-0.134720585620807,0.98270296869216,0.0025197984161267097,7,0.0025197984161267097,451,676.5,0.5751938868620864,0.5751938868620865,0.5751938868620864,451,0.23106906529116425,0.015521064301552107,7,0.5751938868620864
xgboost:single_LR05,0.25,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7307415406767459,0.7270224742183327,0.31135135135135134,0.7218045112781954,0.73224043715847,0.4350453172205438,0.35667083289949836,0.11043938804734021,1742,637,111,288,0.1709036383696556,0.7841245610874601,0.39525480619244685,-0.6048962150634496,0.7948318996649744,0.0,0,0.0,500,750.0,0.4727886517941088,0.4727886517941088,0.4727886517941088,500,0.18174717772204022,0.0,0,0.4727886517941088
xgboost:single_LR05,0.25,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.748020158387329,0.7266811416940839,0.32438739789964993,0.6967418546365914,0.7566204287515763,0.4426751592356688,0.3368668142307707,0.10139872689427075,1800,579,121,278,0.1709036383696556,0.7981476389586829,0.46077826355657,-0.3991713738763079,0.8920617219976893,0.0,0,0.0,451,676.5,0.48379889843651125,0.4837988984365112,0.4837988984365112,451,0.17067301142334368,0.0,0,0.4837988984365112
xgboost:single_LR05,0.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7365010799136069,0.7282993106979302,0.3160220994475138,0.7167919799498746,0.7398066414459857,0.4386503067484663,0.37564535037511204,0.11940944074452259,1760,619,113,286,0.18004794652255288,0.781429192990884,0.39115743610972326,-0.827415689532724,0.6944651264915384,0.0,0,0.0,500,750.0,0.37511011618239076,0.37511011618239076,0.37511011618239076,500,0.1307063067809192,0.0,0,0.37511011618239076
xgboost:single_LR05,0.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7537796976241901,0.7269150176829211,0.32934131736526945,0.6892230576441103,0.7646069777217318,0.44570502431118314,0.35084634033137746,0.10828437864172072,1819,560,124,275,0.18004794652255288,0.7966195438154023,0.4568448847635107,-0.6549410517535799,0.7789278717844325,0.0,0,0.0,451,676.5,0.38377096778501446,0.3837709677850145,0.3837709677850145,451,0.12193299268951414,0.0,0,0.3837709677850145
xgboost:single_LR05,0.75,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7494600431965442,0.7264788705686032,0.3254994124559342,0.6942355889724311,0.7587221521647751,0.4432,0.39287897827510654,0.1271372283194994,1805,574,122,277,0.19757316686330642,0.7803140680621267,0.39173200382725876,-0.9573562524866203,0.6254906709090947,0.0,0,0.0,500,750.0,0.3101618413909049,0.3101618413909049,0.3101618413909049,500,0.10243230902746997,0.0,0,0.3101618413909049
xgboost:single_LR05,0.75,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7685385169186465,0.728231360241714,0.3435897435897436,0.6716791979949874,0.7847835224884405,0.4546225614927905,0.3645084644545838,0.11469036163595857,1867,512,131,268,0.19757316686330642,0.7963087626590646,0.45827083989715633,-0.8061606539667785,0.69912846177393,0.0,0,0.0,451,676.5,0.3168721868470803,0.3168721868470803,0.31687218684708035,451,0.0951308906108162,0.0,0,0.3168721868470803
xgboost:single_LR05,1.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7307415406767459,0.7259795137275724,0.31094257854821233,0.7192982456140351,0.7326607818411097,0.4341906202723147,0.40927258020185403,0.13382109921043497,1743,636,112,287,0.1725243675149624,0.7785499899391186,0.3908973863826538,-1.0472169278471626,0.5806379726664634,0.0,0,0.0,500,750.0,0.26375311089318904,0.2637531108931891,0.26375311089318904,500,0.084086313310669,0.0,0,0.26375311089318904
xgboost:single_LR05,1.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7476601871850252,0.7254280088620038,0.3235981308411215,0.6942355889724311,0.7566204287515763,0.44143426294820715,0.37715034557663907,0.12019313068310739,1800,579,122,277,0.1725243675149624,0.7957635787661673,0.46201576817033846,-0.9072564493059163,0.6508849612900177,0.0,0,0.0,451,676.5,0.2695409278773922,0.2695409278773922,0.2695409278773922,451,0.07799437367150398,0.0,0,0.2695409278773922
xgboost:single_LR05,1.5,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7134629229661628,0.7242349252703006,0.2988855116514691,0.7393483709273183,0.7091214796132829,0.42568542568542567,0.43561841571164756,0.14360766919356344,1687,692,104,295,0.158338885868812,0.779373296629552,0.3899165145723222,-1.16037086220007,0.5274313770299339,0.0,0,0.0,500,750.0,0.20460244121501886,0.20460244121501886,0.2046024412150189,500,0.06252890903127031,0.0,0,0.2046024412150189
xgboost:single_LR05,1.5,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7267818574514039,0.7247105784638139,0.3076923076923077,0.7218045112781954,0.7276166456494325,0.4314606741573034,0.3996477524892578,0.12883457361918194,1731,648,111,288,0.158338885868812,0.7946152687308856,0.4594476519642275,-1.0386872047711337,0.5886389585683602,0.0,0,0.0,451,676.5,0.20909030210665622,0.2090903021066562,0.2090903021066562,451,0.057875295816310346,0.0,0,0.2090903021066562
xgboost:single_LR05,2.0,validation,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7275017998560115,0.726173883637214,0.3087606837606838,0.7243107769423559,0.7280369903320723,0.4329588014981273,0.457573038211296,0.15055534444250773,1732,647,110,289,0.17331310685107598,0.7783055789958292,0.391213541812458,-1.2367136109153885,0.49529460901522543,0.0,0,0.0,500,750.0,0.1683577366326448,0.16835773663264483,0.1683577366326448,500,0.05019189257973062,0.0,0,0.1683577366326448
xgboost:single_LR05,2.0,test,per_lambda_validation_optimized_threshold,same_lambda_validation,2778,0.7444204463642908,0.7308371812254469,0.323094425483504,0.7117794486215538,0.74989491382934,0.4444444444444444,0.4176028813227743,0.13479947600529588,1784,595,115,284,0.17331310685107598,0.7938699207033978,0.4585814979063263,-1.1246097723473267,0.5545259703450867,0.0,0,0.0,451,676.5,0.17189306477774274,0.17189306477774274,0.17189306477774272,451,0.04635885385625095,0.0,0,0.17189306477774272
