algorithm,penalty_multiplier,split,evaluation_mode,threshold_selected_on,n_patients,accuracy,balanced_accuracy,precision,recall_sensitivity,specificity,f1,log_loss,brier_score,tn,fp,fn,tp,threshold,roc_auc,average_precision,calibration_intercept,calibration_slope,patient_violation_rate,total_rule_patient_violations,violations_per_patient,active_rule_count,active_rule_weight,soft_rule_violation,unweighted_soft_rule_violation,mean_patient_soft_rule_violation,patients_with_active_rules,rule_bce_per_patient,active_rule_violation_rate,violation_LR01_neg,violation_LR02_pos,violation_LR03_neg,violation_LR04_neg,violation_LR05_neg,soft_violation_LR01,soft_violation_LR02,soft_violation_LR03,soft_violation_LR04,soft_violation_LR05
XGBoost,0.0,validation,baseline_common_threshold,lambda_0_validation,2222,0.7794779477947795,0.7277438527189375,0.3548387096774194,0.6551724137931034,0.8003152916447714,0.460352422907489,0.3350410449720014,0.10073030552750964,1523,380,110,209,0.16134225442522798,0.7952012743449133,0.427958721804949,0.09351029198563703,1.023623953866217,0.05535553555355536,125,0.056255625562556255,552,739.0,0.5908504142664877,0.5641229700683151,0.5722430082851997,485,0.37860201443506586,0.22644927536231885,9,18,5,10,83,0.8996707732371505,0.09974095841256507,0.6256051589708426,0.7732765038791288,0.6697463992792749
XGBoost,0.0,test,baseline_common_threshold,lambda_0_validation,2777,0.7796182931220742,0.7420042958531737,0.36041939711664484,0.6892230576441103,0.7947855340622372,0.47332185886402756,0.3324218912670922,0.09984380575705498,1890,488,124,275,0.16134225442522798,0.7988727074203591,0.43182417430664605,0.013837559914458598,1.012878035475778,0.04681310767014764,131,0.04717320849837955,639,877.0,0.5810236973520495,0.5551332704725165,0.563562694638381,573,0.34205269939803257,0.20500782472613457,4,13,5,5,104,0.7972540533588184,0.10075839502139952,0.5722018901478946,0.7340000974002823,0.6505362300244092
